index_code,stock_code,weight
931650,2311,0.121
931650,2318,0.098
931650,2340,0.14
931650,2352,0.33
931650,2353,0.236
931650,2371,0.872
931650,2372,0.024
931650,2384,0.227
931650,2402,0.109
931650,2410,0.067
931650,2415,0.489
931650,2422,0.142
931650,2423,0.012
931650,2430,0.039
931650,2436,0.109
931650,2439,0.038
931650,2444,0.074
931650,2459,0.04
931650,2460,0.133
931650,2461,0.016
931650,2463,0.245
931650,2465,0.144
931650,2466,0.126
931650,2472,0.118
931650,2475,0.835
931650,2493,0.055
931650,2500,0.012
931650,2508,0.039
931650,2517,0.184
931650,2532,0.075
931650,2558,0.134
931650,2568,0.024
931650,2583,0.025
931650,2594,1.055
931650,2600,0.181
931650,2601,0.085
931650,2608,0.01
931650,2624,0.046
931650,2648,0.124
931650,2673,0.019
931650,2683,0.095
931650,27,0.022
931650,2709,0.122
931650,2714,0.4
931650,2736,0.055
931650,2738,0.19
931650,2756,0.067
931650,2773,0.038
931650,2797,0.046
931650,2821,0.036
931650,2831,0.036
931650,2841,0.063
931650,2851,0.241
931650,2916,0.192
931650,2920,0.158
931650,2938,0.129
931650,2939,0.034
931650,2958,0.012
931650,2966,0.12
931650,300001,0.059
931650,300012,0.065
931650,300014,0.225
931650,300015,0.213
931650,300017,0.076
931650,300033,0.22
931650,300037,0.085
931650,300054,0.055
931650,300059,0.42
931650,300070,0.02
931650,300073,0.074
931650,300100,0.018
931650,300115,0.148
931650,300122,0.069
931650,300124,0.516
931650,300136,0.293
931650,300140,0.009
931650,300146,0.034
931650,300207,0.144
931650,300251,0.05
931650,300274,0.953
931650,300285,0.093
931650,300308,3.06
931650,300316,0.117
931650,300339,0.075
931650,300346,0.055
931650,300347,0.138
931650,300373,0.089
931650,300383,0.053
931650,300390,0.039
931650,300394,0.459
931650,300408,0.103
931650,300413,0.069
931650,300433,0.295
931650,300442,0.09
931650,300450,0.256
931650,300454,0.14
931650,300476,0.485
931650,300487,0.074
931650,300496,0.105
931650,300498,0.303
931650,300529,0.039
931650,300558,0.025
931650,300570,0.026
931650,300601,0.027
931650,300623,0.061
931650,300627,0.039
931650,300628,0.076
931650,300661,0.137
931650,300676,0.036
931650,300677,0.037
931650,300679,0.023
931650,300699,0.03
931650,300718,0.032
931650,300724,0.145
931650,300748,0.109
931650,300750,2.828
931650,300751,0.225
931650,300759,0.118
931650,300760,0.449
931650,300763,0.076
931650,300782,0.108
931650,300803,0.072
931650,300832,0.091
931650,300857,0.196
931650,300866,0.093
931650,300888,0.023
931650,300896,0.076
931650,300919,0.073
931650,300957,0.039
931650,300979,0.032
931650,300999,0.067
931650,301,0.113
931650,301236,0.097
931650,301301,0.026
931650,301308,0.083
931650,3021,0.018
931650,302132,0.061
931650,3022,0.023
931650,3031,0.057
931650,3035,0.022
931650,333,1.621
931650,338,0.332
931650,34,0.039
931650,3816,0.128
931650,39,0.033
931650,400,0.075
931650,408,0.143
931650,423,0.09
931650,425,0.275
931650,426,0.163
931650,429,0.024
931650,50,0.036
931650,513,0.051
931650,528,0.046
931650,537,0.022
931650,538,0.171
931650,539,0.009
931650,568,0.371
931650,582,0.037
931650,596,0.074
931650,598,0.032
931650,60,0.042
931650,600000,0.352
931650,600004,0.023
931650,600008,0.036
931650,600009,0.082
931650,600010,0.1
931650,600011,0.085
931650,600015,0.031
931650,600016,0.117
931650,600018,0.054
931650,600019,0.249
931650,600021,0.121
931650,600023,0.077
931650,600025,0.067
931650,600026,0.102
931650,600027,0.07
931650,600028,0.326
931650,600029,0.064
931650,600030,0.29
931650,600031,0.395
931650,600032,0.021
931650,600036,2.008
931650,600038,0.023
931650,600048,0.142
931650,600050,0.325
931650,600060,0.082
931650,600061,0.015
931650,600062,0.022
931650,600066,0.135
931650,600085,0.051
931650,600089,0.372
931650,600096,0.117
931650,600098,0.019
931650,600104,0.205
931650,600109,0.041
931650,600111,0.546
931650,600118,0.14
931650,600126,0.039
931650,600131,0.05
931650,600141,0.059
931650,600143,0.173
931650,600160,0.217
931650,600161,0.062
931650,600166,0.039
931650,600170,0.061
931650,600171,0.078
931650,600176,0.173
931650,600177,0.055
931650,600183,0.355
931650,600188,0.059
931650,600196,0.057
931650,600219,0.197
931650,600233,0.101
931650,600276,1.081
931650,600282,0.061
931650,600298,0.101
931650,600299,0.011
931650,600309,0.582
931650,600312,0.053
931650,600316,0.063
931650,600329,0.041
931650,600332,0.026
931650,600339,0.019
931650,600346,0.121
931650,600348,0.032
931650,600352,0.047
931650,600362,0.185
931650,600369,0.013
931650,600372,0.096
931650,600377,0.025
931650,600378,0.08
931650,600380,0.051
931650,600392,0.119
931650,600406,0.44
931650,600415,0.18
931650,600426,0.234
931650,600435,0.039
931650,600436,0.13
931650,600438,0.116
931650,600460,0.138
931650,600482,0.104
931650,600483,0.032
931650,600486,0.071
931650,600487,0.131
931650,600497,0.067
931650,600498,0.135
931650,600511,0.025
931650,600515,0.077
931650,600517,0.031
931650,600519,3.735
931650,600521,0.056
931650,600522,0.217
931650,600528,0.015
931650,600535,0.035
931650,600547,0.325
931650,600549,0.267
931650,600562,0.057
931650,600563,0.027
931650,600566,0.018
931650,600570,0.123
931650,600580,0.068
931650,600582,0.037
931650,600583,0.043
931650,600584,0.24
931650,600585,0.158
931650,600588,0.082
931650,600600,0.041
931650,600602,0.02
931650,600637,0.07
931650,600642,0.05
931650,600655,0.023
931650,600660,0.408
931650,600663,0.036
931650,600673,0.073
931650,600674,0.064
931650,600685,0.024
931650,600688,0.02
931650,600690,0.376
931650,600699,0.052
931650,600720,0.018
931650,600737,0.045
931650,600741,0.089
931650,600754,0.032
931650,600760,0.08
931650,600764,0.021
931650,600801,0.035
931650,600803,0.034
931650,600808,0.023
931650,600809,0.248
931650,600820,0.062
931650,600845,0.073
931650,600848,0.046
931650,600862,0.086
931650,600871,0.058
931650,600875,0.083
931650,600879,0.095
931650,600885,0.08
931650,600886,0.103
931650,600887,0.601
931650,600893,0.091
931650,600900,1.338
931650,600901,0.019
931650,600905,0.24
931650,600906,0.007
931650,600909,0.033
931650,600919,0.647
931650,600926,0.101
931650,600927,0.004
931650,600938,0.337
931650,600941,0.351
931650,600958,0.216
931650,600967,0.055
931650,600968,0.037
931650,600970,0.029
931650,600977,0.046
931650,600985,0.016
931650,600988,0.297
931650,600989,0.157
931650,600995,0.057
931650,600998,0.05
931650,600999,0.071
931650,601000,0.023
931650,601006,0.095
931650,601009,0.114
931650,601012,0.286
931650,601016,0.046
931650,601018,0.034
931650,601019,0.009
931650,601058,0.169
931650,601061,0.03
931650,601066,0.038
931650,601077,0.034
931650,601088,0.332
931650,601098,0.019
931650,601100,0.094
931650,601108,0.033
931650,601111,0.062
931650,601117,0.068
931650,601127,0.175
931650,601128,0.071
931650,601136,0.009
931650,601138,0.528
931650,601139,0.018
931650,601155,0.016
931650,601156,0.044
931650,601166,1.229
931650,601168,0.226
931650,601169,0.158
931650,601179,0.052
931650,601186,0.131
931650,601211,0.538
931650,601216,0.025
931650,601229,0.278
931650,601238,0.057
931650,601288,0.705
931650,601298,0.011
931650,601318,2.042
931650,601319,0.121
931650,601328,0.658
931650,601336,0.194
931650,601360,0.092
931650,601377,0.107
931650,601390,0.222
931650,601398,0.746
931650,601399,0.027
931650,601555,0.033
931650,601567,0.043
931650,601577,0.046
931650,601598,0.039
931650,601600,0.331
931650,601601,0.387
931650,601607,0.028
931650,601611,0.028
931650,601615,0.173
931650,601618,0.048
931650,601628,0.276
931650,601633,0.096
931650,601658,0.221
931650,601665,0.026
931650,601668,0.363
931650,601669,0.07
931650,601688,0.574
931650,601689,0.091
931650,601698,0.119
931650,601717,0.048
931650,601728,0.355
931650,601766,0.273
931650,601788,0.034
931650,601799,0.044
931650,601800,0.114
931650,601808,0.036
931650,601816,0.519
931650,601818,0.095
931650,601825,0.174
931650,601838,0.03
931650,601857,0.479
931650,601865,0.03
931650,601866,0.015
931650,601868,0.077
931650,601872,0.129
931650,601877,0.114
931650,601878,0.068
931650,601881,0.111
931650,601888,0.295
931650,601898,0.037
931650,601899,1.935
931650,601916,0.047
931650,601918,0.014
931650,601919,0.384
931650,601928,0.026
931650,601939,0.264
931650,601958,0.061
931650,601965,0.021
931650,601966,0.04
931650,601985,0.303
931650,601988,0.292
931650,601990,0.016
931650,601991,0.046
931650,601995,0.039
931650,601998,0.08
931650,603019,0.522
931650,603087,0.057
931650,603129,0.107
931650,603195,0.047
931650,603228,0.09
931650,603233,0.013
931650,603259,0.706
931650,603288,0.243
931650,603296,0.123
931650,603298,0.049
931650,603338,0.048
931650,603341,0.024
931650,603345,0.068
931650,603369,0.107
931650,603444,0.077
931650,603486,0.066
931650,603501,0.359
931650,603529,0.028
931650,603565,0.03
931650,603568,0.05
931650,603589,0.042
931650,603596,0.084
931650,603605,0.075
931650,603606,0.094
931650,603650,0.031
931650,603658,0.024
931650,603699,0.049
931650,603737,0.028
931650,603786,0.034
931650,603799,0.315
931650,603806,0.026
931650,603816,0.038
931650,603833,0.031
931650,603893,0.059
931650,603899,0.043
931650,603920,0.057
931650,603927,0.041
931650,603939,0.053
931650,603979,0.122
931650,603986,0.812
931650,603993,0.67
931650,605117,0.12
931650,605358,0.074
931650,605499,0.166
931650,605589,0.083
931650,617,0.034
931650,625,0.228
931650,629,0.035
931650,63,0.393
931650,630,0.082
931650,651,0.623
931650,657,0.115
931650,661,0.115
931650,688002,0.132
931650,688008,0.834
931650,688009,0.061
931650,688012,0.655
931650,688018,0.068
931650,688019,0.131
931650,688036,0.138
931650,688041,1.07
931650,688047,0.086
931650,688052,0.036
931650,688065,0.076
931650,688082,0.069
931650,688099,0.121
931650,688100,0.026
931650,688111,0.337
931650,688114,0.055
931650,688120,0.192
931650,688122,0.168
931650,688126,0.089
931650,688166,0.037
931650,688169,0.124
931650,688172,0.044
931650,688180,0.072
931650,688183,0.064
931650,688187,0.042
931650,688188,0.028
931650,688220,0.061
931650,688223,0.06
931650,688234,0.062
931650,688235,0.076
931650,688248,0.036
931650,688271,0.277
931650,688278,0.054
931650,688281,0.045
931650,688295,0.008
931650,688297,0.049
931650,688301,0.062
931650,688303,0.028
931650,688336,0.029
931650,688347,0.158
931650,688349,0.023
931650,688361,0.058
931650,688363,0.03
931650,688375,0.078
931650,688385,0.049
931650,688387,0.081
931650,688396,0.122
931650,688425,0.026
931650,688469,0.154
931650,688475,0.018
931650,688506,0.091
931650,688525,0.126
931650,688561,0.031
931650,688563,0.036
931650,688568,0.123
931650,688578,0.099
931650,688599,0.064
931650,688608,0.076
931650,688617,0.083
931650,688629,0.034
931650,688676,0.106
931650,688702,0.03
931650,688709,0.016
931650,688728,0.041
931650,688772,0.056
931650,688777,0.227
931650,688778,0.043
931650,688981,0.815
931650,689009,0.129
931650,708,0.059
931650,723,0.024
931650,725,0.58
931650,728,0.022
931650,729,0.049
931650,733,0.052
931650,738,0.031
931650,739,0.022
931650,750,0.014
931650,776,0.124
931650,783,0.052
931650,786,0.07
931650,792,0.134
931650,807,0.245
931650,825,0.023
931650,830,0.028
931650,831,0.12
931650,858,0.856
931650,876,0.03
931650,878,0.114
931650,88,0.037
931650,883,0.019
931650,887,0.028
931650,895,0.088
931650,921,0.046
931650,932,0.087
931650,937,0.006
931650,938,0.098
931650,951,0.032
931650,959,0.014
931650,960,0.134
931650,963,0.097
931650,975,0.166
931650,977,0.237
931650,983,0.024
931650,987,0.039
931650,997,0.072
931650,999,0.06
931719,000009,1.221
931719,001301,0.836
931719,002050,8.029
931719,002074,2.896
931719,002126,2.191
931719,002335,1.587
931719,002340,3.227
931719,002407,2.426
931719,002518,0.921
931719,002709,4.08
931719,002812,2.116
931719,002850,2.084
931719,1301,0.836
931719,2050,8.029
931719,2074,2.896
931719,2126,2.191
931719,2335,1.587
931719,2340,3.227
931719,2407,2.426
931719,2518,0.921
931719,2709,4.08
931719,2812,2.116
931719,2850,2.084
931719,300001,1.401
931719,300014,5.589
931719,300037,1.867
931719,300073,1.753
931719,300207,2.438
931719,300274,8.399
931719,300390,1.883
931719,300409,1.616
931719,300432,1.225
931719,300438,1.121
931719,300450,4.454
931719,300457,0.749
931719,300568,1.313
931719,300750,9.14
931719,300763,1.392
931719,300827,0.872
931719,300919,1.808
931719,300953,1.169
931719,301238,0.321
931719,301358,2.021
931719,301511,0.659
931719,301658,0.087
931719,600699,1.924
931719,600995,0.915
931719,603063,0.959
931719,603659,2.084
931719,605117,2.147
931719,688005,1.08
931719,688006,0.513
931719,688032,0.361
931719,688116,0.948
931719,688248,0.62
931719,688472,1.587
931719,688567,0.751
931719,688772,0.925
931719,688778,1.227
931719,688819,0.325
931719,9,1.221
931719,920185,0.742
931761,002127,0.662
931761,002174,1.422
931761,002241,7.717
931761,002242,0.381
931761,002292,0.994
931761,002354,1.464
931761,002517,5.093
931761,002555,4.911
931761,002557,0.83
931761,002558,7.123
931761,002568,1.279
931761,002612,0.495
931761,002624,3.06
931761,002705,0.561
931761,002832,0.618
931761,002891,0.904
931761,002959,0.326
931761,003010,0.844
931761,2127,0.662
931761,2174,1.422
931761,2241,7.717
931761,2242,0.381
931761,2292,0.994
931761,2354,1.464
931761,2517,5.093
931761,2555,4.911
931761,2557,0.83
931761,2558,7.123
931761,2568,1.279
931761,2612,0.495
931761,2624,3.06
931761,2705,0.561
931761,2832,0.618
931761,2891,0.904
931761,2959,0.326
931761,300002,2.877
931761,300031,0.927
931761,300133,1.465
931761,300182,1.93
931761,300251,3.431
931761,300315,1.959
931761,300364,2.769
931761,300413,2.279
931761,300418,5.864
931761,300783,0.686
931761,300896,2.528
931761,300957,1.061
931761,300979,1.008
931761,3010,0.844
931761,301381,0.337
931761,301383,0.2
931761,301498,0.954
931761,301558,0.259
931761,600556,1.152
931761,600633,1.408
931761,601888,10.276
931761,603317,0.505
931761,603341,1.275
931761,603444,2.352
931761,603486,1.99
931761,603533,0.778
931761,605555,0.416
931761,688007,0.665
931761,688169,3.535
931761,688363,1.033
931761,688696,0.627
931761,689009,3.553
931761,920982,1.219
931775,000002,5.922
931775,000006,1.509
931775,000011,0.335
931775,000014,0.392
931775,000025,0.631
931775,000029,1.053
931775,000031,0.896
931775,000036,1.042
931775,000042,0.496
931775,000048,0.862
931775,000402,0.754
931775,000514,0.306
931775,000517,0.312
931775,000560,0.982
931775,000620,1.759
931775,000718,0.633
931775,000797,0.434
931775,000838,0.389
931775,000863,0.847
931775,000882,0.765
931775,000886,0.897
931775,000897,0.512
931775,000926,0.513
931775,000965,0.398
931775,001914,0.885
931775,001979,6.796
931775,002016,0.354
931775,002146,0.879
931775,002177,1.015
931775,002208,0.998
931775,002244,2.576
931775,002285,0.578
931775,002314,0.585
931775,11,0.335
931775,14,0.392
931775,1914,0.885
931775,1979,6.796
931775,2,5.922
931775,2016,0.354
931775,2146,0.879
931775,2177,1.015
931775,2208,0.998
931775,2244,2.576
931775,2285,0.578
931775,2314,0.585
931775,25,0.631
931775,29,1.053
931775,300917,0.604
931775,300947,0.366
931775,31,0.896
931775,36,1.042
931775,402,0.754
931775,42,0.496
931775,48,0.862
931775,514,0.306
931775,517,0.312
931775,560,0.982
931775,6,1.509
931775,600007,0.737
931775,600048,8.719
931775,600064,1.95
931775,600094,1.332
931775,600162,0.434
931775,600173,0.521
931775,600208,2.806
931775,600239,0.405
931775,600246,2.932
931775,600266,1.248
931775,600325,1.672
931775,600340,0.762
931775,600376,1.288
931775,600383,1.831
931775,600503,0.748
931775,600510,0.89
931775,600515,4.562
931775,600604,0.686
931775,600605,0.511
931775,600606,1.233
931775,600620,0.332
931775,600622,0.46
931775,600638,0.629
931775,600639,0.64
931775,600641,2.2
931775,600648,0.657
931775,600649,1.183
931775,600657,0.525
931775,600658,0.623
931775,600663,1.725
931775,600675,0.954
931775,600684,0.575
931775,600708,0.816
931775,600736,0.856
931775,600748,0.916
931775,600773,1.373
931775,600838,0.6
931775,600848,2.004
931775,600895,5.738
931775,601155,2.85
931775,601588,0.509
931775,603682,0.291
931775,620,1.759
931775,718,0.633
931775,797,0.434
931775,838,0.389
931775,863,0.847
931775,882,0.765
931775,886,0.897
931775,897,0.512
931775,926,0.513
931775,965,0.398
931787,0013.HK,1.34
931787,0460.HK,0.68
931787,0512.HK,1.044
931787,0867.HK,1.932
931787,1093.HK,7.284
931787,1177.HK,7.043
931787,1276.HK,1.164
931787,1349.HK,0.08
931787,1513.HK,0.415
931787,1530.HK,4.45
931787,1548.HK,1.85
931787,1801.HK,9.512
931787,1877.HK,0.419
931787,1952.HK,1.037
931787,2096.HK,1.142
931787,2157.HK,0.396
931787,2162.HK,1.251
931787,2186.HK,0.731
931787,2196.HK,1.039
931787,2228.HK,3.912
931787,2268.HK,2.966
931787,2269.HK,9.022
931787,2359.HK,5.34
931787,3347.HK,0.639
931787,3692.HK,6.596
931787,3759.HK,0.686
931787,6127.HK,0.272
931787,6160.HK,10.708
931787,6185.HK,0.353
931787,6821.HK,0.211
931787,6855.HK,1.346
931787,6955.HK,0.146
931787,6990.HK,2.544
931787,9688.HK,1.383
931787,9926.HK,7.653
931787,9969.HK,1.647
931787,9989.HK,0.114
931787,9995.HK,1.652
931801,000558,2.566
931801,002555,3.697
931801,002558,3.094
931801,002624,3.814
931801,002832,2.757
931801,0551.HK,6.622
931801,0700.HK,2.813
931801,1361.HK,2.258
931801,1368.HK,4.11
931801,2020.HK,8.985
931801,2313.HK,9.224
931801,2331.HK,11.387
931801,300005,5.141
931801,300043,3.123
931801,300113,3.772
931801,300218,1.363
931801,300703,1.759
931801,300979,4.499
931801,300994,0.838
931801,301376,1.72
931801,600158,3.899
931801,600400,1.154
931801,600679,0.959
931801,600826,2.014
931801,603055,1.322
931801,603258,1.237
931801,605080,0.787
931801,605099,1.015
931801,605299,0.738
931801,6110.HK,3.334
931802,000063,1.158
931802,000333,3.568
931802,000568,0.831
931802,000651,1.619
931802,000792,0.972
931802,000858,1.903
931802,002027,0.68
931802,002049,0.534
931802,002050,1.065
931802,002371,1.921
931802,002415,1.072
931802,002463,0.877
931802,002594,2.306
931802,002714,1.173
931802,2027,0.68
931802,2049,0.534
931802,2050,1.065
931802,2371,1.921
931802,2415,1.072
931802,2463,0.877
931802,2594,2.306
931802,2714,1.173
931802,300015,0.482
931802,300033,0.7
931802,300059,2.68
931802,300124,1.317
931802,300274,2.046
931802,300308,6.734
931802,300394,1.082
931802,300442,0.624
931802,300476,1.506
931802,300750,8.643
931802,300760,1.071
931802,333,3.568
931802,568,0.831
931802,600030,2.559
931802,600036,4.469
931802,600276,2.425
931802,600406,0.945
931802,600519,8.191
931802,600660,0.924
931802,600760,0.437
931802,600809,0.779
931802,600900,3.011
931802,600938,0.793
931802,601088,1.291
931802,601100,0.543
931802,601225,0.807
931802,601318,6.644
931802,601398,2.19
931802,601628,0.773
931802,601668,0.972
931802,601857,1.166
931802,601899,6.174
931802,601919,0.847
931802,603259,2.199
931802,603993,1.983
931802,605117,0.285
931802,63,1.158
931802,651,1.619
931802,688041,2.296
931802,688111,0.728
931802,792,0.972
931802,858,1.903
931946,000735,1.869
931946,000876,4.885
931946,000895,1.251
931946,002100,1.903
931946,002124,1.467
931946,002157,5.862
931946,002234,0.556
931946,002299,2.569
931946,002311,8.5
931946,002321,0.768
931946,002385,3.79
931946,002458,1.535
931946,002515,0.411
931946,002548,0.934
931946,002562,1.225
931946,002567,1.534
931946,002688,0.844
931946,002714,14.214
931946,002746,0.803
931946,002840,0.182
931946,002946,0.266
931946,002982,0.361
931946,2100,1.903
931946,2124,1.467
931946,2157,5.862
931946,2234,0.556
931946,2299,2.569
931946,2311,8.5
931946,2321,0.768
931946,2385,3.79
931946,2458,1.535
931946,2515,0.411
931946,2548,0.934
931946,2562,1.225
931946,2567,1.534
931946,2688,0.844
931946,2714,14.214
931946,2746,0.803
931946,2840,0.182
931946,2946,0.266
931946,2982,0.361
931946,300119,1.333
931946,300381,0.644
931946,300498,13.654
931946,300761,2.021
931946,300871,0.859
931946,300967,0.515
931946,301116,0.375
931946,301156,0.265
931946,600073,0.247
931946,600195,1.001
931946,600201,4.817
931946,600299,0.922
931946,600429,0.139
931946,600597,0.312
931946,600866,1.776
931946,600873,5.188
931946,600882,0.33
931946,600887,2.731
931946,600975,1.062
931946,603151,0.408
931946,603477,1.293
931946,603566,0.807
931946,603668,1.304
931946,603718,0.715
931946,603739,0.377
931946,605179,0.14
931946,605296,0.469
931946,688098,0.564
931946,735,1.869
931946,876,4.885
931946,895,1.251
932000,000010,0.031
932000,000011,0.025
932000,000014,0.029
932000,000017,0.026
932000,000025,0.047
932000,000026,0.046
932000,000036,0.077
932000,000037,0.025
932000,000042,0.037
932000,000045,0.038
932000,000068,0.028
932000,000070,0.099
932000,000078,0.077
932000,000090,0.067
932000,000096,0.04
932000,000151,0.042
932000,000153,0.028
932000,000159,0.036
932000,000404,0.045
932000,000409,0.063
932000,000417,0.058
932000,000419,0.028
932000,000421,0.027
932000,000428,0.024
932000,000501,0.065
932000,000505,0.034
932000,000506,0.221
932000,000507,0.047
932000,000509,0.029
932000,000510,0.139
932000,000514,0.023
932000,000517,0.023
932000,000520,0.041
932000,000521,0.062
932000,000523,0.049
932000,000524,0.045
932000,000526,0.043
932000,000530,0.044
932000,000531,0.044
932000,000532,0.043
932000,000533,0.054
932000,000534,0.158
932000,000541,0.061
932000,000548,0.027
932000,000551,0.066
932000,000554,0.043
932000,000558,0.064
932000,000560,0.073
932000,000561,0.052
932000,000570,0.026
932000,000576,0.043
932000,000592,0.264
932000,000601,0.051
932000,000607,0.035
932000,000610,0.027
932000,000635,0.021
932000,000639,0.036
932000,000652,0.062
932000,000655,0.042
932000,000659,0.081
932000,000670,0.075
932000,000677,0.033
932000,000700,0.114
932000,000701,0.033
932000,000705,0.033
932000,000707,0.031
932000,000710,0.045
932000,000713,0.047
932000,000715,0.027
932000,000716,0.045
932000,000717,0.042
932000,000718,0.047
932000,000721,0.042
932000,000722,0.04
932000,000726,0.049
932000,000731,0.052
932000,000751,0.103
932000,000753,0.067
932000,000759,0.044
932000,000777,0.1
932000,000779,0.032
932000,000782,0.037
932000,000788,0.035
932000,000797,0.032
932000,000798,0.028
932000,000803,0.04
932000,000812,0.046
932000,000815,0.092
932000,000816,0.062
932000,000819,0.058
932000,000822,0.043
932000,000823,0.071
932000,000838,0.029
932000,000850,0.047
932000,000852,0.051
932000,000859,0.094
932000,000862,0.046
932000,000863,0.063
932000,000868,0.036
932000,000882,0.057
932000,000886,0.067
932000,000888,0.068
932000,000892,0.059
932000,000897,0.038
932000,000900,0.052
932000,000905,0.062
932000,000906,0.035
932000,000911,0.022
932000,000912,0.04
932000,000915,0.07
932000,000919,0.038
932000,000920,0.042
932000,000922,0.078
932000,000925,0.076
932000,000926,0.038
932000,000931,0.036
932000,000936,0.073
932000,000948,0.061
932000,000949,0.114
932000,000957,0.063
932000,000962,0.155
932000,000965,0.029
932000,000968,0.052
932000,000973,0.126
932000,000978,0.027
932000,000989,0.06
932000,000993,0.037
932000,001205,0.032
932000,001206,0.031
932000,001207,0.04
932000,001208,0.091
932000,001212,0.081
932000,001215,0.035
932000,001216,0.024
932000,001217,0.023
932000,001219,0.023
932000,001222,0.023
932000,001223,0.02
932000,001229,0.015
932000,001239,0.026
932000,001256,0.012
932000,001258,0.038
932000,001266,0.018
932000,001267,0.151
932000,001277,0.012
932000,001279,0.022
932000,001282,0.018
932000,001283,0.073
932000,001288,0.056
932000,001296,0.023
932000,001298,0.073
932000,001300,0.016
932000,001306,0.021
932000,001311,0.053
932000,001314,0.036
932000,001316,0.023
932000,001317,0.027
932000,001318,0.017
932000,001319,0.028
932000,001324,0.017
932000,001328,0.027
932000,001332,0.024
932000,001335,0.019
932000,001338,0.042
932000,001359,0.055
932000,001376,0.072
932000,001379,0.026
932000,001380,0.025
932000,001382,0.022
932000,001388,0.018
932000,001390,0.019
932000,001395,0.015
932000,001400,0.023
932000,001896,0.05
932000,002009,0.121
932000,002016,0.026
932000,002021,0.052
932000,002022,0.043
932000,002026,0.065
932000,002029,0.066
932000,002033,0.042
932000,002034,0.048
932000,002035,0.056
932000,002037,0.037
932000,002039,0.069
932000,002040,0.028
932000,002042,0.056
932000,002052,0.082
932000,002054,0.041
932000,002057,0.076
932000,002059,0.037
932000,002062,0.1
932000,002066,0.037
932000,002067,0.108
932000,002082,0.063
932000,002083,0.1
932000,002090,0.052
932000,002094,0.064
932000,002095,0.031
932000,002102,0.08
932000,002103,0.041
932000,002106,0.089
932000,002108,0.107
932000,002111,0.044
932000,002112,0.061
932000,002115,0.16
932000,002116,0.041
932000,002117,0.056
932000,002119,0.091
932000,002121,0.14
932000,002124,0.081
932000,002132,0.059
932000,002134,0.06
932000,002135,0.053
932000,002137,0.046
932000,002140,0.047
932000,002146,0.065
932000,002148,0.05
932000,002150,0.069
932000,002154,0.054
932000,002159,0.023
932000,002160,0.053
932000,002161,0.087
932000,002162,0.031
932000,002164,0.059
932000,002165,0.099
932000,002166,0.054
932000,002167,0.112
932000,002169,0.108
932000,002172,0.031
932000,002175,0.071
932000,002177,0.075
932000,002178,0.048
932000,002181,0.075
932000,002184,0.037
932000,002186,0.029
932000,002187,0.029
932000,002189,0.046
932000,002191,0.054
932000,002196,0.11
932000,002198,0.037
932000,002206,0.08
932000,002208,0.074
932000,002210,0.078
932000,002213,0.069
932000,002218,0.077
932000,002224,0.045
932000,002225,0.082
932000,002227,0.018
932000,002229,0.102
932000,002232,0.051
932000,002235,0.06
932000,002238,0.035
932000,002246,0.094
932000,002248,0.048
932000,002250,0.167
932000,002255,0.107
932000,002263,0.069
932000,002264,0.06
932000,002269,0.044
932000,002272,0.075
932000,002274,0.049
932000,002277,0.094
932000,002279,0.093
932000,002282,0.038
932000,002283,0.078
932000,002284,0.099
932000,002285,0.043
932000,002286,0.041
932000,002290,0.119
932000,002293,0.069
932000,002296,0.068
932000,002297,0.071
932000,002298,0.102
932000,002300,0.04
932000,002301,0.045
932000,002303,0.051
932000,002314,0.043
932000,002321,0.042
932000,002322,0.046
932000,002323,0.038
932000,002328,0.05
932000,002330,0.027
932000,002331,0.044
932000,002334,0.098
932000,002337,0.036
932000,002339,0.058
932000,002342,0.149
932000,002343,0.038
932000,002344,0.042
932000,002346,0.058
932000,002348,0.053
932000,002349,0.059
932000,002350,0.047
932000,002358,0.067
932000,002361,0.12
932000,002362,0.049
932000,002363,0.03
932000,002365,0.046
932000,002367,0.051
932000,002369,0.062
932000,002374,0.049
932000,002376,0.059
932000,002377,0.031
932000,002380,0.046
932000,002386,0.073
932000,002391,0.039
932000,002392,0.104
932000,002393,0.037
932000,002394,0.037
932000,002395,0.028
932000,002398,0.043
932000,002401,0.048
932000,002404,0.032
932000,002406,0.063
932000,002418,0.058
932000,002419,0.044
932000,002420,0.034
932000,002427,0.038
932000,002431,0.044
932000,002437,0.101
932000,002438,0.092
932000,002440,0.112
932000,002441,0.035
932000,002442,0.031
932000,002443,0.048
932000,002445,0.061
932000,002446,0.146
932000,002448,0.082
932000,002449,0.056
932000,002451,0.042
932000,002452,0.066
932000,002454,0.046
932000,002455,0.075
932000,002457,0.044
932000,002462,0.051
932000,002467,0.121
932000,002469,0.065
932000,002471,0.113
932000,002474,0.072
932000,002476,0.043
932000,002478,0.082
932000,002479,0.043
932000,002480,0.049
932000,002481,0.051
932000,002483,0.06
932000,002491,0.077
932000,002510,0.096
932000,002512,0.069
932000,002514,0.038
932000,002515,0.096
932000,002519,0.082
932000,002520,0.047
932000,002522,0.05
932000,002523,0.059
932000,002526,0.072
932000,002527,0.099
932000,002530,0.075
932000,002533,0.09
932000,002535,0.028
932000,002538,0.059
932000,002540,0.064
932000,002546,0.057
932000,002547,0.053
932000,002548,0.051
932000,002549,0.116
932000,002551,0.03
932000,002552,0.039
932000,002553,0.077
932000,002554,0.051
