fund_code,index_code,effective_weight
019887,399433,0.95
019888,000961,0.6
019888,000962,0.2
019888,930930,0.1
019889,000961,0.6
019889,000962,0.2
019889,930930,0.1
019891,932000,0.95
019892,932000,0.95
019895,000300,0.5
019895,中证全债指数,0.5
019896,000300,0.5
019896,中证全债指数,0.5
019897,931409,0.95
019898,931409,0.95
019902,930850,0.8
019902,930930,0.05
019903,930850,0.8
019903,930930,0.05
019910,000068,0.95
019911,H30269,0.95
019912,H30269,0.95
019913,000300,0.7
019913,930930,0.1
019914,000300,0.7
019914,930930,0.1
019915,000300,0.7
019915,930930,0.1
019916,931409,0.8
019917,931409,0.8
019918,932000,0.95
019919,932000,0.95
019920,932000,0.95
019921,932000,0.95
019923,932000,0.95
019924,932000,0.95
019925,000906,0.65
019925,HSI,0.05
019925,中证全债指数,0.3
019926,000906,0.18
019926,930930,0.02
019933,931573,0.95
019934,931573,0.95
019941,000906,0.65
019941,HSI,0.2
019942,000906,0.65
019942,HSI,0.2
019949,000300,0.7
019949,HSI,0.1
019950,000300,0.7
019950,HSI,0.1
019951,000990,0.7
019951,H11100,0.1
019952,000300,0.75
019952,HSI,0.05
019952,中证全债指数,0.2
019953,000300,0.75
019953,HSI,0.05
019953,中证全债指数,0.2
019958,000933,0.8
019959,000933,0.8
019960,000300,0.7
019960,HSI,0.1
019961,000300,0.7
019961,HSI,0.1
019969,000300,0.6
019969,HSCI,0.2
019970,000300,0.6
019970,HSCI,0.2
019971,000300,0.75
019972,000906,0.75
019972,HSI,0.05
019972,中证全债指数,0.2
019973,000906,0.75
019973,HSI,0.05
019973,中证全债指数,0.2
019975,930712,0.95
019976,930712,0.95
019978,000300,0.8
019982,000905,0.9
019983,000905,0.9
019985,000300,0.7
019985,HSI,0.05
019986,000300,0.7
019986,HSI,0.05
019987,000922,0.9
019988,000922,0.9
019989,930851,0.95
019990,930851,0.95
019991,000922,0.7
019991,930914,0.2
019992,000922,0.7
019992,930914,0.2
019993,899050,0.9
019994,899050,0.9
019997,000906,0.7
019997,HSI,0.1
019998,000906,0.7
019998,HSI,0.1
019999,000300,0.7
019999,930930,0.1
020000,000300,0.7
020000,930930,0.1
020001,000300,0.8
020001,中证全债指数,0.2
020004,000906,0.7
020004,930930,0.1
020005,000012,0.4
020009,830223,0.6
020009,中证全债指数,0.4
020010,000012,0.2
020010,000300,0.8
020011,000300,0.9
020013,000906,0.7
020013,930930,0.1
020014,399378,0.95
020015,000012,0.2
020015,000300,0.8
020016,399378,0.95
020018,000300,0.8
020021,000018,0.95
020022,000300,0.6
020022,中证全债指数,0.4
020023,000300,0.8
020023,中证全债指数,0.2
020026,000300,0.8
020026,中证全债指数,0.2
020037,000300,0.7
020037,HSI,0.1
020038,000300,0.7
020038,HSI,0.1
020052,000300,0.7
020052,930930,0.1
020053,000300,0.7
020053,930930,0.1
020054,000300,0.7
020054,930930,0.1
020057,930599,0.75
020057,930930,0.05
020058,930599,0.75
020058,930930,0.05
020059,000300,0.8
020059,中证全债指数,0.2
020062,000300,0.7
020062,HSI,0.1
020063,000300,0.7
020063,HSI,0.1
020064,000171,0.6
020064,HZ2083,0.1
020065,000171,0.6
020065,HZ2083,0.1
020071,930820,0.7
020071,930930,0.1
020072,930820,0.7
020072,930930,0.1
020075,000300,0.7
020076,000300,0.7
020086,931582,0.7
020086,HSI,0.1
020087,931582,0.7
020087,HSI,0.1
020090,000300,0.6
020090,HSI,0.1
020091,000300,0.6
020091,HSI,0.1
020093,980016,0.95
020094,980016,0.95
020095,931897,0.95
020096,931897,0.95
020098,000300,0.4
020098,HSI,0.05
020099,000300,0.4
020099,HSI,0.05
020100,000903,0.95
020101,000903,0.95
020102,931395,0.95
020103,931395,0.95
020104,H11057,0.95
020105,H11057,0.95
020106,000905,0.55
020106,中证全债指数,0.45
020107,399813,0.6
020108,000039,0.95
020109,000039,0.95
020110,HSSCHI,0.95
020111,HSSCHI,0.95
020113,H30455,0.95
020114,H30455,0.95
020115,000824,0.95
020116,000824,0.95
020117,000905,0.8
020118,000905,0.8
020120,995082,0.95
020121,995082,0.95
020126,932000,0.95
020132,000012,0.4
020132,000300,0.6
020137,000933,0.6
020137,930965,0.2
020137,中证全债指数,0.2
020138,000300,0.7
020138,HSI,0.1
020139,000300,0.7
020139,HSI,0.1
020140,000931,0.4
020140,000932,0.35
020140,931027,0.05
020140,中证全债指数,0.2
020141,000931,0.4
020141,000932,0.35
020141,931027,0.05
020141,中证全债指数,0.2
020142,000933,0.75
020142,HSHCI,0.1
020143,000933,0.75
020143,HSHCI,0.1
020147,000300,0.4
020147,HSI,0.1
020148,000300,0.4
020148,HSI,0.1
020151,000906,0.6
020151,HSI,0.2
020152,000906,0.6
020152,HSI,0.2
020155,000922,0.75
020155,中证全债指数,0.25
020156,930955,0.95
020157,930955,0.95
020158,000300,0.9
020158,930930,0.05
020159,000300,0.9
020159,930930,0.05
020160,000300,0.95
020161,000300,0.95
020162,000906,0.65
020162,930930,0.15
020163,000906,0.65
020163,930930,0.15
020168,000300,0.6
020169,000300,0.6
020180,399001,0.65
020180,中证全债指数,0.35
020183,399971,0.95
020184,399971,0.95
020186,000824,0.8
020186,中证全债指数,0.2
020187,000824,0.8
020187,中证全债指数,0.2
020190,000010,0.95
020191,000010,0.95
020193,000974.SH,0.65
020193,L11226,0.15
020194,000974.SH,0.65
020194,L11226,0.15
020195,000922,0.95
020196,000922,0.95
020197,000012,0.25
020197,932119,0.75
020198,000300,0.65
020198,HSI,0.1
020199,000012,0.4
020199,000300,0.6
020206,000906,0.65
020206,HSCI,0.15
020217,000300,0.5
020217,中证全债指数,0.5
020220,000300,0.95
020221,000300,0.95
020224,000985,0.75
020224,930930,0.05
020225,000985,0.75
020225,930930,0.05
020226,932087,0.95
020227,932087,0.95
020231,000300,0.85
020232,000300,0.45
020232,HSI,0.45
020233,000300,0.85
020236,000906,0.8
020236,HSI,0.1
020237,000906,0.8
020237,HSI,0.1
020250,931231,0.95
020251,931231,0.95
020254,000300,0.75
020254,中证全债指数,0.25
020255,H30590,0.95
020256,H30590,0.95
020258,000300,0.6
020258,HSCI,0.2
020258,中证全债指数,0.2
020265,000906,0.7
020265,930930,0.1
020266,000906,0.7
020266,930930,0.1
020267,000852,0.75
020267,HSI,0.05
020268,000852,0.75
020268,HSI,0.05
020269,000906,0.65
020269,HSI,0.15
020270,000906,0.65
020270,HSI,0.15
020271,399102,0.95
020272,399102,0.95
020273,000813,0.95
020274,000813,0.95
020276,930930,0.1
020276,H30597,0.8
020277,930930,0.1
020277,H30597,0.8
020278,000039,0.95
020279,000039,0.95
020282,000300,0.5
020287,000922,0.85
020287,HSI,0.05
020288,000922,0.85
020288,HSI,0.05
020289,H30590,0.95
020290,H30590,0.95
020291,000698,0.95
020292,000698,0.95
020293,000698,0.95
020294,000698,0.95
020303,930930,0.05
020303,932000,0.9
020304,930930,0.05
020304,932000,0.9
020305,930930,0.05
020305,932000,0.9
020306,930930,0.05
020306,932000,0.9
020315,000906,0.8
020320,000698,0.95
020321,000698,0.95
020323,399995,0.95
020324,399995,0.95
020326,000012,0.85
020326,000300,0.15
020331,000933,0.9
020332,000933,0.9
020335,930902,0.95
020336,930902,0.95
020339,000300,0.5
020339,中证全债指数,0.5
020341,黄金现货,0.95
020352,000300,0.95
020354,000300,0.15
020355,000300,0.15
020356,931743,0.95
020357,931743,0.95
020358,000906,0.12
020358,HSI,0.03
020359,000906,0.12
020359,HSI,0.03
020360,000300,0.5
020360,中证全债指数,0.5
020361,000300,0.6
020362,000300,0.45
020362,HSI,0.45
020362,中证全债指数,0.1
020364,000906,0.6
020364,930930,0.25
020365,000906,0.6
020365,930930,0.25
020366,000300,0.15
020366,HSI,0.05
020366,中证全债指数,0.8
020380,000300,0.6
020380,中证全债指数,0.4
020383,中证全债指数,0.2
020384,000906,0.65
020384,中证全债指数,0.35
020385,000906,0.23
020385,930930,0.02
020386,000906,0.23
020386,930930,0.02
020397,930965,0.8
020398,930965,0.8
020403,000039,0.95
020404,000039,0.95
020405,H30198,0.95
020406,H30198,0.95
020407,399971,0.95
020408,930930,0.1
020408,931582,0.7
020409,930930,0.1
020409,931582,0.7
020410,000906,0.7
020410,930930,0.1
020411,931238,0.95
020412,931238,0.95
020416,930599,0.8
020416,中证全债指数,0.2
020417,930599,0.8
020417,中证全债指数,0.2
020419,931187,0.7
020419,HSI,0.1
020420,931187,0.7
020420,HSI,0.1
020422,H11146,0.95
020423,H11146,0.95
020424,000300,0.65
020424,HSI,0.1
020424,中证全债指数,0.25
020425,000300,0.65
020425,HSI,0.1
020425,中证全债指数,0.25
020428,930820,0.65
020428,930930,0.15
020429,930820,0.65
020429,930930,0.15
020430,000906,0.65
020430,930930,0.15
020431,000906,0.65
020431,930930,0.15
020433,000300,0.5
020433,中证全债指数,0.5
020434,000300,0.35
020434,399006,0.35
020434,中证全债指数,0.3
020435,000906,0.65
020435,中证全债指数,0.35
020436,000300,0.5
020436,中证全债指数,0.5
020437,000808,0.7
020437,HSCI,0.2
020437,中证全债指数,0.1
020440,000012,0.2
020440,931582,0.8
020441,000012,0.2
020441,931582,0.8
020442,000906,0.6
020442,930930,0.1
020443,000906,0.6
020443,930930,0.1
020444,000906,0.6
020444,930930,0.2
020445,000906,0.7
020445,中证全债指数,0.3
020451,000300,0.5
020451,中证全债指数,0.5
020456,H50040,0.95
020457,H50040,0.95
020458,000933,0.85
020458,930965,0.05
020459,000933,0.85
020459,930965,0.05
020461,000824,0.95
020462,000824,0.95
020464,931865,0.95
020465,931865,0.95
020466,000825,0.95
020467,000825,0.95
020469,930930,0.1
020469,H30184,0.7
020470,930930,0.1
020470,H30184,0.7
020474,000906,0.7
020474,930930,0.1
020475,000906,0.7
020475,930930,0.1
020476,H30184,0.9
020476,HSI,0.05
020477,H30184,0.9
020477,HSI,0.05
020478,H30007,0.95
020481,H30590,0.95
020482,H30590,0.95
020483,H30007,0.95
020484,932094,0.95
020485,932094,0.95
020486,000300,0.5
020486,中证全债指数,0.5
020487,000906,0.85
020487,中证全债指数,0.15
020488,000300,0.75
020488,中证全债指数,0.25
020491,000933,0.85
020491,HSHCI,0.05
020492,000933,0.85
020492,HSHCI,0.05
020493,000922,0.6
020493,HSSCSOY,0.3
020494,000922,0.6
020494,HSSCSOY,0.3
020495,000906,0.75
020495,930930,0.05
020496,000906,0.75
020496,930930,0.05
020497,000906,0.7
020497,930930,0.1
020498,000906,0.7
020498,930930,0.1
020500,931024,0.95
020501,931024,0.95
020503,000906,0.8
020510,930930,0.1
020510,931187,0.8
020511,930930,0.1
020511,931187,0.8
020513,399850,0.95
020514,399850,0.95
020517,399850,0.95
020518,399850,0.95
020523,000300,0.5
020523,HSI,0.3
020523,中证全债指数,0.2
020553,000012,0.15
020553,930930,0.15
020553,H30184,0.7
020554,000012,0.15
020554,930930,0.15
020554,H30184,0.7
020558,930965,0.15
020558,H30344,0.6
020559,930965,0.15
020559,H30344,0.6
020560,930599,0.85
020560,HSI,0.05
020561,930599,0.85
020561,HSI,0.05
020562,000300,0.2
020567,000985,0.9
020568,000985,0.9
020587,000906,0.75
020587,HSI,0.05
020587,中证全债指数,0.2
020588,000906,0.75
020588,HSI,0.05
020588,中证全债指数,0.2
020592,000012,0.45
020592,000300,0.55
020593,930930,0.1
020593,H30202,0.7
020594,930930,0.1
020594,H30202,0.7
020600,000300,0.6
020600,HSI,0.1
020601,000300,0.6
020601,HSI,0.1
020602,H30269,0.95
020603,H30269,0.95
020607,H30590,0.95
020608,H30590,0.95
020623,000300,0.15
020623,HSI,0.05
020624,399976,0.9
020624,930930,0.05
020628,000685,0.95
020629,000685,0.95
020630,H30007,0.95
020631,H30007,0.95
020632,931235,0.95
020633,931235,0.95
020637,000300,0.65
020637,930930,0.1
020638,000300,0.65
020638,930930,0.1
020639,931743,0.95
020640,931743,0.95
020645,000012,0.25
020645,000300,0.65
020645,930930,0.1
020646,000012,0.25
020646,000300,0.65
020646,930930,0.1
020647,000300,0.95
020648,000907,0.8
020648,中证全债指数,0.2
020649,000907,0.8
020649,中证全债指数,0.2
020650,399365,0.95
020651,399365,0.95
020653,000906,0.7
020653,930930,0.1
020653,中证全债指数,0.2
020654,000906,0.7
020654,930930,0.1
020654,中证全债指数,0.2
020657,000922,0.9
020657,930930,0.05
020658,000922,0.9
020658,930930,0.05
020659,000977,0.8
020659,中证全债指数,0.2
020661,000171,0.75
020661,930930,0.05
020662,000171,0.75
020662,930930,0.05
020667,399019,0.95
020668,399019,0.95
020669,000906,0.75
020669,930930,0.05
020670,000685,0.95
020671,000685,0.95
020672,930955,0.95
020673,930955,0.95
020682,000827,0.8
020683,000698,0.95
020684,000698,0.95
020685,000689,0.95
020686,000689,0.95
020691,931160,0.95
020692,931160,0.95
020693,000806,0.4
020693,H30344,0.4
020695,000922,0.7
020695,930914,0.1
020695,中证全债指数,0.2
020696,000922,0.7
020696,930914,0.1
020696,中证全债指数,0.2
020698,000688,0.45
020698,000698,0.45
020699,000688,0.45
020699,000698,0.45
020704,000936,0.95
020705,000936,0.95
020714,000688,0.95
020715,000688,0.95
020720,930599,0.8
020720,931573,0.05
020721,930599,0.8
020721,931573,0.05
020722,000012,0.15
020722,931573,0.05
020722,931582,0.8
020723,000012,0.15
020723,931573,0.05
020723,931582,0.8
020726,932000,0.9
020729,932094,0.95
020730,932094,0.95
020732,399019,0.95
020733,399019,0.95
020735,930708,0.95
020748,000985,0.95
020749,000985,0.95
020750,000688,0.95
020753,931589,0.95
020754,931589,0.95
020755,000300,0.7
020755,HSI,0.1
020758,000300,0.7
020758,HSI,0.1
020759,000922,0.85
020759,930914,0.05
020760,000922,0.85
020760,930914,0.05
020766,000903,0.95
020767,000903,0.95
020768,000824,0.85
020768,HSI,0.05
020769,000824,0.85
020769,HSI,0.05
020772,000906,0.9
020773,000906,0.9
020774,000300,0.8
020774,HSI,0.05
020775,000300,0.8
020775,HSI,0.05
020779,399808,0.75
020780,399808,0.75
020781,GPCCH0,0.95
020782,GPCCH0,0.95
020799,000922,0.95
020800,000922,0.95
020801,000922,0.65
020801,930914,0.2
020802,000922,0.65
020802,930914,0.2
020803,000906,0.9
020804,000906,0.9
020816,000922,0.8
020817,000922,0.8
020821,000300,0.65
020821,HSI,0.1
020822,000300,0.65
020822,HSI,0.1
020828,899050,0.95
020829,899050,0.95
020830,000012,0.2
020830,000991,0.8
020831,000012,0.2
020831,000991,0.8
020837,399019,0.95
020838,399019,0.95
020839,931865,0.95
020840,931865,0.95
020842,000906,0.9
020843,000906,0.9
020848,000300,0.2
020848,HSI,0.1
020848,中证全债指数,0.7
020849,000300,0.2
020849,HSI,0.1
020849,中证全债指数,0.7
020853,H30007,0.95
020854,H30007,0.95
020864,000906,0.5
020864,中证全债指数,0.5
020865,000906,0.5
020865,中证全债指数,0.5
020866,HSSCSOY,0.95
020867,HSSCSOY,0.95
020868,931463,0.95
020869,931463,0.95
020870,399006,0.95
020871,399006,0.95
020872,399006,0.95
020873,000688,0.95
020874,000688,0.95
020875,000985,0.8
020875,930930,0.05
020876,930930,0.1
020876,H30355,0.8
020877,930930,0.1
020877,H30355,0.8
020884,000906,0.7
020884,HSI,0.1
020884,中证全债指数,0.2
020885,000906,0.7
020885,HSI,0.1
020885,中证全债指数,0.2
020893,980022,0.95
020894,980022,0.95
020899,931160,0.95
020900,931160,0.95
020901,H30351,0.85
020901,HSCI,0.05
020902,H30351,0.85
020902,HSCI,0.05
020903,931752,0.95
020904,931752,0.95
020918,000300,0.65
020918,HSI,0.15
020919,000300,0.65
020919,HSI,0.15
020922,000922,0.65
020922,930930,0.05
020923,000922,0.65
020923,930930,0.05
020929,000300,0.15
020964,000300,0.6
020964,HSI,0.2
020966,000171,0.7
020966,HSI,0.1
020967,000171,0.7
020967,HSI,0.1
020970,000300,0.65
020970,中证全债指数,0.35
020972,980022,0.95
020973,980022,0.95
020975,931186,0.85
020975,HZ2083,0.05
020976,931186,0.85
020976,HZ2083,0.05
020977,000906,0.6
020977,HSI,0.1
020977,中证全债指数,0.3
020979,000906,0.8
020980,000906,0.8
020981,980022,0.95
020982,980022,0.95
020983,980030,0.95
020984,980030,0.95
020985,000906,0.6
020985,930930,0.2
020986,000906,0.6
020986,930930,0.2
020987,930599,0.95
020999,H30590,0.95
021002,931775,0.95
021004,黄金现货,0.95
021005,GPCCH0,0.95
021006,H30178,0.95
021013,399986,0.95
021015,000300,0.7
021015,930930,0.05
021016,000300,0.7
021016,930930,0.05
021021,000819,0.95
021022,000300,0.95
021023,HSI,0.95
021027,000933,0.65
021027,930930,0.1
021028,000933,0.65
021028,930930,0.1
021029,399975,0.95
021030,931250,0.95
021031,931250,0.95
021032,399006,0.95
021033,980027,0.95
021034,980027,0.95
021035,931230,0.95
021036,931230,0.95
021038,000919,0.95
021039,000919,0.95
021046,930914,0.85
021047,930914,0.85
021049,000922,0.7
021049,930914,0.15
021050,000922,0.7
021050,930914,0.15
021051,000905,0.95
021052,000905,0.95
021057,399808,0.95
021059,000905,0.95
021060,000683,0.95
021061,000683,0.95
021062,000012,0.25
021062,000300,0.75
021072,931590,0.95
021073,931590,0.95
021074,931238,0.95
021075,931238,0.95
021080,930725,0.95
021081,930725,0.95
021082,931495,0.95
021083,931495,0.95
021084,931151,0.95
021085,931151,0.95
021086,399365,0.95
021087,399365,0.95
021088,930965,0.95
021089,930965,0.95
021090,930851,0.95
021091,930851,0.95
021092,931637,0.95
021093,931637,0.95
021094,000977,0.7
021094,HSI,0.1
021095,000977,0.7
021095,HSI,0.1
021097,931152,0.95
021098,931152,0.95
021099,000922,0.95
021100,000922,0.95
021101,899050,0.95
021102,899050,0.95
021103,000300,0.95
021115,899050,0.95
021116,000852,0.95
021117,931643,0.95
021125,000043,0.95
021129,399986,0.95
021140,931230,0.95
021141,931230,0.95
021142,931233,0.95
021143,931233,0.95
021145,000906,0.8
021145,930930,0.05
021146,000906,0.8
021146,930930,0.05
021147,993241,0.7
021147,HSI,0.1
021148,993241,0.7
021148,HSI,0.1
021159,931575,0.95
021160,931575,0.95
021161,899050,0.95
021162,899050,0.95
021164,000300,0.15
021164,HSI,0.05
021164,中证全债指数,0.8
021167,000922,0.8
021168,000922,0.8
021170,000905,0.95
021171,000905,0.95
021172,899050,0.95
021173,899050,0.95
021175,000905,0.95
021176,000905,0.95
021177,930050,0.95
021178,930050,0.95
021179,000300,0.7
021179,930930,0.15
021180,000300,0.7
021180,930930,0.15
021181,930930,0.1
021181,H30356,0.8
021182,930930,0.1
021182,H30356,0.8
021183,930050,0.95
021184,930050,0.95
021185,000905,0.95
021186,000905,0.95
021187,000922,0.9
021188,000922,0.9
021194,H30368,0.7
021194,HZ2083,0.15
021194,中证全债指数,0.15
021195,H30368,0.7
021195,HZ2083,0.15
021195,中证全债指数,0.15
021198,000300,0.6
021198,HSI,0.2
021199,000300,0.6
021199,HSI,0.2
021200,H11054,0.95
021201,H11054,0.95
021202,000906,0.6
021202,HSI,0.2
021203,000906,0.6
021203,HSI,0.2
021204,000933,0.85
021204,HSHCI,0.05
021205,000933,0.85
021205,HSHCI,0.05
021206,930050,0.95
021207,930050,0.95
021208,930050,0.95
021209,930050,0.95
021210,930050,0.95
021211,930050,0.95
021212,930050,0.95
021213,930050,0.95
021214,930050,0.95
021215,930050,0.95
021216,930050,0.95
021217,930050,0.95
021218,000012,0.4
021218,000300,0.6
021219,000300,0.7
021219,HSI,0.05
021219,中证全债指数,0.25
021222,930050,0.95
021223,930050,0.95
021224,000685,0.95
021225,000685,0.95
021227,000300,0.7
021227,HSI,0.05
021227,中证全债指数,0.25
021231,930050,0.95
021232,930050,0.95
021233,930050,0.95
021234,930050,0.95
021243,000825,0.95
021244,000825,0.95
021245,000903,0.95
021246,000903,0.95
021247,000922,0.6
021247,930914,0.2
021248,000922,0.6
021248,930914,0.2
021250,H30217,0.95
021251,H30217,0.95
021252,931247,0.95
021253,931247,0.95
021254,931463,0.95
021255,931463,0.95
021256,930050,0.95
021257,930050,0.95
021271,000300,0.65
021271,930930,0.1
021272,000300,0.65
021272,930930,0.1
021273,000300,0.6
021273,930930,0.2
021274,000300,0.6
021274,930930,0.2
021275,000698,0.95
021276,000698,0.95
021278,000698,0.95
021279,000698,0.95
021280,980015,0.95
021281,980015,0.95
021284,000698,0.95
021285,000698,0.95
021286,000300,0.3
021286,中证全债指数,0.7
021292,980015,0.95
021293,980015,0.95
021294,931573,0.95
021295,931573,0.95
021296,399395,0.95
021297,399395,0.95
021298,899050,0.95
021299,899050,0.95
021301,H30590,0.95
021302,H30590,0.95
021305,000906,0.8
021305,930930,0.1
021306,000906,0.8
021306,930930,0.1
021308,000933,0.7
021308,HSI,0.1
021309,000933,0.7
021309,HSI,0.1
021312,000300,0.2
021312,中证全债指数,0.8
021313,000300,0.45
021313,HSI,0.45
021313,中证全债指数,0.1
021314,931247,0.95
021315,931247,0.95
021316,000985,0.9
021317,000985,0.9
021327,000812,0.95
021328,000812,0.95
021329,000698,0.95
021330,000698,0.95
021333,000955,0.9
021333,930930,0.05
021334,000955,0.9
021334,930930,0.05
021344,H30007,0.95
021358,930625,0.95
021359,930050,0.95
021362,931238,0.95
021363,931238,0.95
021364,000171,0.7
021365,000989,0.95
021366,000989,0.95
021367,399102,0.95
021368,399102,0.95
021369,000906,0.8
021369,930930,0.1
021370,000906,0.8
021370,930930,0.1
021372,000906,0.75
021372,HSI,0.05
021373,000906,0.75
021373,HSI,0.05
021375,930955,0.95
021376,930955,0.95
021377,931637,0.95
021378,931637,0.95
021382,000998,0.6
021382,930930,0.25
021383,000998,0.6
021383,930930,0.25
021385,000698,0.95
021386,000698,0.95
021388,930955,0.95
021389,930955,0.95
021390,000906,0.65
021390,HSI,0.15
021391,000906,0.65
021391,HSI,0.15
021397,930851,0.95
021398,930851,0.95
021399,000922,0.95
021400,000922,0.95
021404,000905,0.7
021404,HSI,0.1
021405,000905,0.7
021405,HSI,0.1
021415,H30269,0.95
021418,H30269,0.95
021420,000039,0.95
021421,000039,0.95
021427,000300,0.7
021427,930930,0.1
021428,000300,0.7
021428,930930,0.1
021431,000906,0.7
021431,930930,0.1
021431,中证全债指数,0.2
021432,000906,0.7
021432,930930,0.1
021432,中证全债指数,0.2
021448,000012,0.3
021448,H30355,0.65
021448,HSI,0.05
021450,000933,0.65
021450,HSHCI,0.15
021451,000933,0.65
021451,HSHCI,0.15
021455,000922,0.8
021455,中证全债指数,0.2
021456,000922,0.8
021456,中证全债指数,0.2
021457,HSHYLV,0.95
021458,HSHYLV,0.95
021461,000961,0.95
021464,931573,0.95
021465,931573,0.95
021469,H30217,0.95
021470,H30217,0.95
021471,000993,0.95
021472,000993,0.95
021474,000682,0.95
021475,000682,0.95
021476,930930,0.1
021476,931463,0.65
021477,930930,0.1
021477,931463,0.65
021478,000300,0.6
021479,000012,0.35
021479,000300,0.65
021480,980028,0.95
021481,980028,0.95
021482,H30269,0.95
021483,H30269,0.95
021484,000688,0.95
021485,000688,0.95
021488,000300,0.5
021488,中证全债指数,0.5
021489,000300,0.7
021489,930930,0.05
021490,000300,0.7
021490,930930,0.05
021491,000300,0.7
021491,930930,0.05
021492,000300,0.7
021492,930930,0.05
021494,000300,0.95
021499,黄金现货,0.95
021500,000300,0.9
021500,中证全债指数,0.1
021501,931187,0.9
021501,931574,0.05
021502,931187,0.9
021502,931574,0.05
021503,000300,0.9
021503,中证全债指数,0.1
021510,930930,0.05
021510,H30184,0.8
021511,930930,0.05
021511,H30184,0.8
021512,000962,0.8
021512,中证全债指数,0.2
021513,930914,0.8
021514,930914,0.8
021515,000922,0.85
021515,930914,0.05
021516,000922,0.85
021516,930914,0.05
021523,000012,0.4
021523,000300,0.6
021524,000906,0.75
021524,HSI,0.05
021525,000906,0.75
021525,HSI,0.05
021526,000300,0.7
021528,000012,0.45
021528,000300,0.55
021532,931743,0.95
021533,931743,0.95
021534,000811,0.95
021535,930601,0.95
021536,930601,0.95
021541,000300,0.75
021542,000300,0.6
021543,000300,0.6
021546,000933,0.6
021546,930965,0.2
021550,930955,0.95
021551,930955,0.95
021556,399975,0.95
021558,H30074,0.55
021561,931231,0.95
021562,931231,0.95
021570,000922,0.95
021571,000922,0.95
021576,000300,0.7
021576,HSI,0.05
021576,中证全债指数,0.25
021577,000300,0.7
021577,HSI,0.05
021577,中证全债指数,0.25
021580,930713,0.95
021585,000300,0.7
021585,HSI,0.05
021586,000300,0.7
021586,HSI,0.05
021590,000300,0.6
021590,HSI,0.2
021591,000300,0.6
021591,HSI,0.2
021593,930930,0.1
021593,931582,0.7
021593,中证全债指数,0.2
021594,930930,0.1
021594,931582,0.7
021594,中证全债指数,0.2
021595,000012,0.15
021595,000300,0.85
021599,000300,0.15
021599,HSI,0.05
021602,931247,0.95
021603,931247,0.95
021604,000905,0.6
021605,000806,0.65
021605,931027,0.2
021607,000685,0.95
021608,000685,0.95
021610,930614,0.95
021614,H30202,0.95
021615,H30202,0.95
021619,H30198,0.95
021620,H30198,0.95
021621,931230,0.95
021622,931230,0.95
021623,000964,0.85
021623,930930,0.05
021624,000964,0.85
021624,930930,0.05
021625,000300,0.6
021626,H30184,0.9
021626,HSI,0.05
021627,H30184,0.9
021627,HSI,0.05
021629,000922,0.75
021629,930914,0.15
021630,000922,0.75
021630,930914,0.15
021631,000985,0.65
021631,HSI,0.1
021632,000985,0.65
021632,HSI,0.1
021635,000300,0.95
021636,930930,0.1
021636,931355,0.7
021637,930930,0.1
021637,931355,0.7
021642,000944,0.7
021642,HSCIE,0.05
021642,HSCIM,0.05
021647,000300,0.6
021647,HSI,0.2
021648,000300,0.6
021648,HSI,0.2
021649,000906,0.4
021649,HSCEI,0.2
021650,000922,0.85
021650,HSI,0.05
021651,000922,0.85
021651,HSI,0.05
021652,980028,0.95
021653,H30182,0.95
021654,H30182,0.95
021655,000906,0.75
021655,930930,0.05
021656,000906,0.75
021656,930930,0.05
021660,000698,0.95
021661,000698,0.95
021663,000906,0.8
021663,930930,0.05
021663,中证全债指数,0.15
021664,000906,0.8
021664,930930,0.05
021664,中证全债指数,0.15
021665,000300,0.7
021665,HSI,0.1
021666,000300,0.7
021666,HSI,0.1
021672,H30202,0.95
021673,931238,0.95
021674,931238,0.95
021681,399989,0.95
021687,899050,0.95
021688,899050,0.95
021689,H30015,0.95
021690,899050,0.95
021691,899050,0.95
021692,000905,0.8
021693,000905,0.8
021698,931151,0.95
021699,000906,0.7
021699,HSI,0.1
021700,000906,0.7
021700,HSI,0.1
021701,000151,0.95
021702,000151,0.95
021707,H30269,0.95
021708,H30269,0.95
021710,HSI,0.9
021711,000012,0.2
021711,930930,0.1
021711,931355,0.7
021712,000012,0.2
021712,930930,0.1
021712,931355,0.7
021714,H30178,0.95
021715,H30178,0.95
021716,930851,0.95
021717,930851,0.95
021718,931865,0.95
021719,931865,0.95
021722,000016,0.95
021723,000016,0.95
021726,000985,0.9
021727,000985,0.9
021730,930930,0.2
021730,931859,0.6
021731,930930,0.2
021731,931859,0.6
021734,000300,0.5
021734,HSI,0.2
021735,931157,0.95
021737,000300,0.95
021738,黄金现货,0.95
021739,399006,0.95
021740,黄金现货,0.9
021741,000300,0.5
021745,000852,0.95
021749,399667,0.95
021750,399667,0.95
021752,H30199,0.95
021753,H30199,0.95
021755,000300,0.7
021755,930930,0.15
021756,000300,0.7
021756,930930,0.15
021757,000300,0.95
021758,000300,0.95
021759,931250,0.95
021760,931250,0.95
021765,899050,0.9
021766,899050,0.9
021768,000688,0.95
021770,931008,0.95
021771,931008,0.95
021784,000300,0.95
021788,H30182,0.95
021789,H30182,0.95
021792,000300,0.8
021793,000300,0.8
021795,000300,0.1
021795,中证全债指数,0.85
021796,000300,0.1
021796,中证全债指数,0.85
021799,000903,0.95
021800,000903,0.95
021810,399006,0.95
